Title,Address,Link
Missisquoi Museum,"2 RUE RIVERSTANBRIDGE EAST, Quebec J0J 2H0 Canada",https://museemissisquoi.ca/musee-missisquoi
Mississippi Valley Textile Museum,"3 ROSAMOND STREET EASTALMONTE, Ontario K0A 1A0 Canada",https://mvtm.ca/
Mockbeggar Plantation Provincial Historic Site,"ROPER STREETBONAVISTA, Newfoundland & Labrador A0C 1B0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/213299
Modern Fuel Artist-Run Centre,"SUITE 305, 370 KING STREET WESTKINGSTON, Ontario K7L 2X4 Canada",http://www.modernfuel.org/
Moncton Gallery (City of Moncton),"655 MAIN STREETMONCTON, New Brunswick E1C 1E8 Canada",https://www.moncton.ca/things-do-arts-culture/moncton-gallery
Moncton Public Library,"101-644 MAIN STREETMONCTON, Manitoba E1C 1E2 Canada",https://monctonpubliclibrary.ca/
Moncur Gallery,"298 MOUNTAIN STREETBOISSEVAIN, Manitoba R0K 0E0 Canada",https://moncurgallery.org/
Montgomery's Inn,"4709 DUNDAS STREET WESTETOBICOKE, Ontario M9A 1A8 Canada",http://montgomerysinn.com/
Montreal Aviation Museum,"CAMPUS MACDONALD DE L'UNIVERSITÉ MCGILL, 21 111 CHEMIN LAKESHOREST-ANNE DE BELLEVUE, Quebec H9X 3V9 Canada",https://www.mam.quebec/en/
Montreal Holocaust Museum,"5151, CHEMIN DE LA CÔTE-SAINTE-CATHERINE ROADMONTRÉAL, Quebec H3W 1M6 Canada",https://museeholocauste.ca/fr/
Montreal Science Centre,"2 DE LA COMMUNE STREET WESTMONTRÉAL, Quebec H2Y 4B2 Canada",https://www.montrealsciencecentre.com/
Monument Lefebvre National Historic Site,"480, RUE CENTRALEMEMRAMCOOK, New Brunswick E4K 3S6 Canada",https://www.pc.gc.ca/en/lhn-nhs/nb/lefebvre
Moore Museum,"94 MOORE LINEMOORETOWN, Ontario N0N 1M0 Canada",http://www.mooremuseum.ca/
Moose Jaw Museum & Art Gallery,"461 LANGDON CRESCENTMOOSE JAW, Saskatchewan S6H 0X6 Canada",http://www.mjmag.ca/
"Moose Jaw Public Library, Archives Department","461 LANGDON CRESCENTMOOSE JAW, Saskatchewan S6H 0X6 Canada",http://moosejawlibrary.ca/mjpl-archives/
Moose River Gold Mines Museum,"6752 MOOSE RIVER ROADMOOSE RIVER, Nova Scotia B0J 2L0 Canada",https://www.facebook.com/Moose-River-Gold-Mines-Museum-1892760424158653/
Moosehorn Heritage Museum Inc.,"RAILWAY AVENUEMOOSEHORN, Manitoba R0C 2E0 Canada",https://www.travelmanitoba.com/listings/moosehorn-heritage-museum-inc/383/
Morgan Arboretum,"150 CHEMIN DES PINSSAINTE-ANNE-DE-BELLEVUE, Quebec H9X 3V9 Canada",https://www.mcgill.ca/morganarboretum/
Morningstar Mill,"2714 DECEW ROADST. CATHARINES, Ontario L2R 6R2 Canada",http://www.morningstarmill.ca/
Morrin Centre (Literary and Historical Society of Quebec),"44, CHAUSSÉE DES ÉCOSSAISQUÉBEC, Quebec G1R 4H3 Canada",https://www.morrin.org/
Morris & District Centennial Museum Inc.,"350 MAIN STREET SOUTH, CORNER OF HIGHWAY #75 & HIGHWAY #23EMORRIS, Manitoba R0G 1K0 Canada",https://www.townofmorris.ca/visiting/culture/morris-district-centennial-museum/
Morris and Helen Belkin Art Gallery,"UNIVERSITY OF BRITISH COLUMBIA, 1825 MAIN MALLVANCOUVER, British Columbia V6T 1Z2 Canada",https://belkin.ubc.ca/
Morse Museum and Cultural Centre,"410 MCKENZIE STREETMORSE, Saskatchewan S0H 3C0 Canada",https://morsemuseum.weebly.com/
Mossbank and District Museum Inc.,"311 MAIN STREETMOSSBANK, Saskatchewan S0H 3G0 Canada",http://www.southcentralmuseums.ca/mossbank.html
Motherwell Homestead National Historic Site,"HIGHWAY 22ABERNETHY, Saskatchewan S0A 0A0 Canada",https://www.pc.gc.ca/en/lhn-nhs/sk/motherwell/index?utm_source=gmb&utm_medium=motherwell
Moulin A Laine d'Ulverton,"210 CHEMIN PORTERULVERTON, Quebec J0B 2B0 Canada",https://www.moulin.ca/
Moulin de la Chevrotière,"105 RUE DE CHAVIGNYDESCHAMBAULT-GRONDINES, Quebec G0A 1S0 Canada",https://deschambault-grondines.com/moulin-de-la-chevrotiere/
Moulin des Jésuites,"7960 BOULEVARD HENRI-BOURASSACHARLESBOURG, Quebec G1H 3G3 Canada",http://www.moulindesjesuites.org/
Moulin Légaré,"232 RUE SAINT-EUSTACHESAINT-EUSTACHE, Quebec J7R 2L7 Canada",https://www.laurentides.com/en/members/moulin-legare-visite-touristique-du-vieux-saint-eustache
Moulin Michel de Gentilly,"675 BOULEVARD BÉCANCOURBÉCANCOUR, Quebec G9H 3S9 Canada",https://www.moulinmichel.qc.ca/
Moulin seigneurial de Pointe-du-Lac,"11930, RUE NOTRE-DAME OUESTTROIS-RIVIÈRES, Quebec G9B 6X1 Canada",http://moulinpointedulac.recitsquifontjaser.com/en/about-us/
Mount Allison University Archives,"RALPH PICKARD BELL LIBRARY, 49 YORK STREET, THIRD FLOORSACKVILLE, New Brunswick E4L 1C6 Canada",https://libraryguides.mta.ca/archives
Mount Hanley One Room Schoolhouse Museum,"2130 MOUNT HANLEY ROADMOUNT HANLEY, Nova Scotia B0S 1P0 Canada",https://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=6947
Mount Royal Conservatory,"4825 MOUNT ROYAL GATE SOUTHWESTCALGARY, Alberta T3E 6K6 Canada",https://www.mtroyal.ca/ProgramsCourses/FacultiesSchoolsCentres/TheConservatory/index.htm
Mount Saint Vincent University Archives,"15 LUMPKIN ROADHALIFAX, Nova Scotia B3M 2J6 Canada",https://libguides.msvu.ca/archives
Mountain View Museum and Archives,"5038 50 STREETOLDS, Alberta T4H 1S2 Canada",https://www.oldsmuseum.ca/
Mouvement socio-culturel de la Tuque,"525 RUE SAINT-EUGÈNELA TUQUE, Quebec G9X 3P4 Canada",
MSVU Art Gallery,"Mount Saint Vincent University166 Bedford HighwayHalifax, Nova Scotia B3M 2J6 Canada",https://www.msvuart.ca/
Mulgrave Heritage Centre,"54 LOGGIE STREETMULGRAVE, Nova Scotia B0E 2G0 Canada",https://www.townofmulgrave.ca/mulgrave-heritage-centre.html
Multicultural Heritage Centre,"5411 51 STREETSTONY PLAIN, Alberta T7Z 1X7 Canada",https://multicentre.org/
Multicultural History Society of Ontario,"901 LAWRENCE AVENUE WEST, SUITE 307TORONTO, Ontario M6A 1C3 Canada",http://mhso.ca/wp/
Municipality of Bayham Museums,"56169 HERITAGE LINESTRAFFORDVILLE, Ontario N0J 1Y0 Canada",https://www.bayham.on.ca/pages/museums
Murney Tower Museum and National Historic Site,"1421 KING STREET WESTKINGSTON, Ontario K7L 3J6 Canada",http://www.kingstonhistoricalsociety.ca/the-murney-tower/
Murray L. Moore Hydro Museum,"283 PEMBROKE STREETPEMBROKE, Ontario K8A 6Y6 Canada",https://www.pembroke.ca/tourism/museums/murray-l-moore-hydro-museum.html
Musagetes Foundation,"6 DUBLIN STREET SOUTH, UNIT 103GUELPH, Ontario N1H 4L5 Canada",https://musagetes.ca/
Musée Acadien de Caraquet,"15, BOULEVARD ST-PIERRE ESTCARAQUET, New Brunswick E1W 1B6 Canada",http://rmne.ca/musee-acadien-de-caraquet
Musée acadien de l'Université de Moncton,"PAVILLON CLÉMENT-CORMIER, 405 UNIVERSITÉ AVENUEMONCTON, New Brunswick E1A 3E9 Canada",https://www.umoncton.ca/umcm-maum/
Musée acadien du Québec,"95 AVENUE DE PORT-ROYALBONAVENTURE, Quebec G0C 1E0 Canada",http://www.museeacadien.com/
Musée Armand-Frappier,"531, BOULEVARD DES PRAIRIESLAVAL, Quebec H7V 1B7 Canada",http://www.musee-afrappier.qc.ca/en/
Musée Beaulne Inc.,"96, RUE DE L'UNIONCOATICOOK, Quebec J1A 1Y9 Canada",https://www.museebeaulne.qc.ca/
Musée Bruck,"225, RUE PRINCIPALECOWANSVILLE, Quebec J2K 1J4 Canada",https://www.ville.cowansville.qc.ca/fr/nav/museebruck.html
Musée canadien de l’Arme et du Bronze,"53, RUE DUFFERIN, SUITE 1GRANBY, Quebec J2G 4W8  Canada",http://museemab.com/en/
Musée Colby-Curtis Museum,"535 RUE DUFFERINSTANSTEAD, Quebec J0B 3E0 Canada",https://colbycurtis.ca/colby-curtis-museum/
Musée d'art Contemporain de Baie St-Paul,"23, RUE AMBROISE-FAFARDBAIE-SAINT-PAUL, Quebec G3Z 2J2 Canada",http://www.macbsp.com/?utm_source=googlemaps&utm_medium=baie-saint-paul&utm_campaign=website
Musée d'art contemporain de Montréal,"185, RUE SAINTE-CATHERINE OUESTMONTRÉAL, Quebec H2X 3X5 Canada",https://macm.org/
Musée d'art contemporain des Laurentides,"101 PLACE DU CURÉ-LABELLESAINT-JÉRÔME, Quebec J7Z 1X6 Canada",https://www.maclau.ca/
Musée d'art de Joliette,"145, RUE DU PÈRE-WILFRID-CORBEILJOLIETTE, Quebec J6E 4T4 Canada",https://www.museejoliette.org/fr/
Musée d'histoire naturelle du parc national de Miguasha,"231, ROUTE DE MIGUASHA OUESTNOUVELLE, Quebec G0C 2E0 Canada",https://itineraires.musees.qc.ca/fr/fleuve-saint-laurent/musees/miguasha
Musée d’histoire de Sherbrooke (Société d'histoire de Sherbrooke),"275, RUE DUFFERINSHERBROOKE, Quebec J1H 4M5 Canada",https://mhist.org/
Musée de Charlevoix,"10 CHEMIN DU HAVRELA MALBAIE, Quebec G5A 2Y8 Canada",https://www.museedecharlevoix.qc.ca/
Musée de Guérin,"932, PRINCIPALE STREET NORTHGUÉRIN, Quebec J0Z 2E0 Canada",http://www.musee-de-guerin.com/
Musée de Kent Inc.,"150 CHEMIN DU COUVENTBOUCTOUCHE, New Brunswick E4S 3C1 Canada",https://museedekent.wixsite.com/musee
Musée de l'Amérique francophone,"2, CÔTE DE LA FABRIQUEQUÉBEC, Quebec G1R 4R7 Canada",https://www.mcq.org/en/informations/maf
Musée de l'aviation,"640, RUE NOTRE-DAME SUDSAINTE-MARIE, Quebec G6E 2W4 Canada",http://museedelaviation.com/
Musée de l'Éducation,"185, RUE EAU-DE-ROBECMONTRÉAL, Quebec H3C 3P8 Canada",https://www.reseau-canope.fr/musee/
Musée de l'imprimerie du Québec,"999, AVENUE ÉMILE JOURNAULTMONTRÉAL, Quebec H2M 2E2 Canada",http://www.museeimpression.org/
Musée de l'Oratoire Saint-Joseph du Mont-Royal,"3800, CHEMIN QUEEN MARYMONTRÉAL, Quebec H3V 1H6 Canada",https://www.saint-joseph.org/en/culture/oratory-museum/
Musée de l`ingéniosité J. Armand Bombardier,"1001, AVENUE J.-A.-BOMBARDIERVALCOURT, Quebec J0E 2L0 Canada",https://museebombardier.com/
Musée de la Boucanière,"2463 ACADIE ROADCAP-PELÉ, New Brunswick E4N 1B5 Canada",https://cap-pele.com/fr/visiteurs/attractions-touristiques/241-musee-de-la-boucaniere
Musée de la Civilisation,"85, RUE DALHOUSIEQUÉBEC, Quebec G1K 7A6 Canada",https://www.mcq.org/
Musée de la Femme,"2380 ROLAND THERRIENLONGUEUIL, Quebec J4L 1V9 Canada",https://www.facebook.com/MFwomensmuseumCanada/
Musée de la Gare,"15 HUMPHREY STREETTEMISCAMING, Quebec J0Z 2R0 Canada",https://www.museedelagare.com/fr/accueil/
Musée de la Gaspésie,"80, BOULEVARD DE GASPÉGASPÉ, Quebec G4X 1A9 Canada",https://museedelagaspesie.ca/
Musée de la mémoire vivante,"710 DE GASPÉ OUESTSAINT-JEAN-PORT-JOLI, Quebec G0R 3G0 Canada",http://memoirevivante.org/
Musée de la Mer,"1023 CHEMIN DE LE GRAVEHAVRE-AUBERT, Quebec G4T 9C8 Canada",http://www.museedelamer-im.com/
Musée de la nature et des sciences,"225, RUE FRONTENACSHERBROOKE, Quebec J1H 1K1 Canada",https://mns2.ca/
Musée de Memramcook (Société d'histoire de Memramcook),"612, RUE CENTRALEMEMRAMCOOK, New Brunswick E4K 3S7 Canada",https://memramcook.com/fr/visiteurs/installations/item/177-musee
Musée de paléontologie et de l'évolution,"MONTRÉAL, Quebec Canada",http://mpe-fossiles.net/
Musée de Saint-Boniface,"494, AVENUE TACHÉWINNIPEG, Manitoba R2H 2B2 Canada",http://msbm.mb.ca/
Musée de Sainte-Martine,"164-B, RUE SAINT-JOSEPHSAINTE-MARTINE, Quebec J0S 1V0 Canada",http://www.municipalite.sainte-martine.qc.ca/cgi-bin/index.cgi?page=p3_29&langue=
Musée de St-Pierre-Jolys Inc.,"432 RUE JOUBERTST-PIERRE-JOLYS, Manitoba R0A 1V0 Canada",https://museestpierrejolys.ca/museum/
Musée des Abénakis,"108, RUE WABAN-AKIODANAK, Quebec J0G 1H0 Canada",https://museeabenakis.ca/
Musée des Acadiens des Pubnicos et archives,"898 ROUTE 335WEST PUBNICO, Nova Scotia B0W 3S0 Canada",https://museeacadien.ca/
Musée des Augustines de l'Hôpital Général de Québec,"260 BOULEVARD LANGELIERQUÉBEC, Quebec G1K 1H4 Canada",http://monastere-hgq.ca/
Musée des beaux-arts de Mont-Saint-Hilaire,"150, RUE DU CENTRE-CIVIQUEMONT-SAINT HILAIRE, Quebec J3H 5Z5 Canada",https://www.mbamsh.com/
Musée des beaux-arts de Montréal,"1380, SHERBROOKE STREET OUESTMONTRÉAL, Quebec H3G 1J5 Canada",https://www.mbam.qc.ca/fr/
Musée des beaux-arts de Sherbrooke,"241, RUE DUFFERINSHERBROOKE, Quebec J1H 4M3 Canada",http://mbas.qc.ca/en/home/
Musée des communications et d'histoire de Sutton,"32, PRINCIPALE SUDSUTTON, Quebec J0E 2K0 Canada",http://museedesutton.com/
Musée des cultures fondatrices Inc,"184 RUE ACADIEGRANDE-ANSE, New Brunswick E8N 1A6 Canada",https://www.facebook.com/CulturesFondatrices/
Musée des Deux-Rives,"21 RUE DUFFERINSALABERRY-DE-VALLEYFIELD, Quebec J6S 1Y1 Canada",https://lemuso.com/
Musée des Filles de Jésus,"1193, BOULEVARD SAINT-LOUISTROIS-RIVIÈRES, Quebec G8Z 2M8 Canada",https://www.patrimoine-culturel.gouv.qc.ca/rpcq/detail.do?methode=consulter&id=156565&type=bien
Musée des Hospitalières de l'Hotel-Dieu de Montréal,"201, PINE AVENUE WESTMONTRÉAL, Quebec H2W 1R5 Canada",http://museedeshospitalieres.qc.ca/accueil/
"Musée des maîtres et artisans du Québec, Le","615 SAINTE-CROIX AVENUEST-LAURENT, Quebec H4L 3X6 Canada",https://www.mmaq.qc.ca/en/
Musée des ondes Emile Berliner,"1001, RUE LENOIRMONTRÉAL, Quebec H4C 2Z6 Canada",https://moeb.ca/en/
Musée des Phares,"10 AVENUE DU PHARELA MARTRE, Quebec G0E 2H0 Canada",https://vacanceshaute-gaspesie.com/entreprise/musee-des-phares-266.php
Musée des Pionniers de Grand-Digue,"468 ROUTE 530GRANDE-DIGUE, New Brunswick E4R 5K3 Canada",http://www.grande-digue.com/SHGD/societe/musee.html
Musée des pompiers auxiliaires de Mont-Royal,"5100 BOULEVARD SAINT-LAURENTMONTRÉAL, Quebec H2T 1R9 Canada",https://ville.montreal.qc.ca/sim/en/musee-des-pompiers-de-montreal
Musée des religions du monde,"900, BOULEVARD LOUIS-FRÉCHETTENICOLET, Quebec J3T 1V5 Canada",http://www.museedesreligions.qc.ca/
Musée des Sœurs de la Providence Museum - Centre Émilie-Gamelin,"12055, RUE GRENETMONTRÉAL, Quebec J9J 2L1 Canada",https://providenceintl.org/centre-emilie-gamelin-et-musee/
Musée des Soeurs de Miséricorde,"12435, AVENUE DE LA MISÉRICORDEMONTRÉAL, Quebec H4J 2G3 Canada",http://www.museemisericorde.org/museacutee.html
Musée des Soeurs de Notre-Dame du St-Rosaire,"300 ALLÉE DU ROSAIRERIMOUSKI, Quebec G5L 3E3 Canada",https://soeursdusaintrosaire.org/musee/musee.php
Musee des Soeurs Grises,"1185, RUE ST-MATHIEUMONTRÉAL, Quebec H3H 2H6 Canada",https://www.attractioncanada.com/musee-des-soeurs-grises/
Musée des Ursulines de Québec,"12, RUE DONNACONAQUÉBEC, Quebec G1R 3Y7 Canada",http://www.ursulines-uc.com/le-musee-des-ursulines-de-quebec/
Musée des Ursulines de Trois-Rivières,"734, RUE DES URSULINESTROIS-RIVIÈRES, Quebec G9A 5B5 Canada",http://www.musee-ursulines.qc.ca/
Musée du Bas-Saint-Laurent,"300, RUE SAINT-PIERRERIVIÈRE-DU-LOUP, Quebec G5R 3V3 Canada",https://www.mbsl.qc.ca/
Musée du bronze d'Inverness,"1760 RUE DUBLININVERNESS, Quebec G0S 1K0 Canada",https://museedubronze.com/
Musée du centre acadien de l'Université Sainte-Anne,"LOUIS-R-COMEAU BUILDING, 1695, ROUTE 1POINTE DE L'EGLISE, Nova Scotia B0W 1M0 Canada",https://www.usainteanne.ca/centre-acadien
Musée du Château Ramezay Museum,"280, RUE NOTRE-DAME ESTMONTRÉAL, Quebec H2Y 1C5 Canada",https://www.chateauramezay.qc.ca/en/
Musée du Collège de Lévis,"9 RUE MONSEIGNEUR GOSSELINLÉVIS, Quebec G6V 5K1 Canada",https://www.journaldelevis.com/1298/%C3%80_la_une_aujourd_hui.html?id=78031
Musée du Fjord,"3346, BOULEVARD DE LA GRANDE-BAIE SUDLA BAIE, Quebec G7B 1G2 Canada",http://museedufjord.com/
Musée du fromage cheddar,"148, AVENUE ALBERT-PERRONSAINT-PRIME, Quebec G8J 1L4 Canada",http://www.museecheddar.org/
Musée du Haut-Richelieu,"182, RUE JACQUES-CARTIER NORDSAINT-JEAN-SUR-RICHELIEU, Quebec J3B 7W3 Canada",https://museeduhaut-richelieu.com/
Musée du ski de Québec,"2000, BOULEVARD DU BEAU-PRÉBEAUPRÉ, Quebec G0A 1E0 Canada",https://www.quebechebdo.com/sports/130045/le-musee-du-ski-du-mont-sainte-anne-un-secret-historique-bien-g/
Musée du squelette,"1534 CHEMIN DE L'ÎLENOTRE-DAME-DES-DEPT-DOULEURS, Quebec G0L 1K0 Canada",https://www.bonjourquebec.com/en-ca/listing/things-to-do/heritage-sites-and-attractions/museums-and-historic-sites/musee-du-squelette-1171819
Musée du Témiscouata,"2448, RUE COMMERCIALE SUDTÉMISCOUATA-SUR-LE-LAC, Quebec G0L 1E0 Canada",https://www.bonjourquebec.com/en/listing/things-to-do/heritage-sites-and-attractions/museums-and-historic-sites/musee-du-temiscouata-1171825
Musée du Vieux-Phare,"968 AVENUE DU PHARE OUESTMATANE, Quebec G4W 1V7 Canada",https://www.bonjourquebec.com/en-ca/listing/things-to-do/heritage-sites-and-attractions/museums-and-historic-sites/musee-maritime-du-phare-de-matane-1172854
Musée Dufresne-Nincheri,"2929 AVENUE JEANNE-D'ARCMONTRÉAL, Quebec H1W 3W2 Canada",https://chateaudufresne.com/
"Musée Eudore-Dubeau, Université de Montréal","2900 EDOUARD-MONTPETIT, LOCAL D-129, FACULTÉ DE MÉDECINE DENTAIREMONTRÉAL, Quebec H3T 1J4 Canada",https://www.museedentaire.ca/
Musée Gilles-Villeneuve,"960, AVENUE GILLES-VILLENEUVEBERTHIERVILLE, Quebec J0K 1A0 Canada",https://museegillesvilleneuve.com/
Musée Girouxville Museum,"5015 50 STREETGIROUXVILLE, Alberta T0H 1S0 Canada",https://girouxville.ca/museum/
Musée Héritage Museum,"5 ST. ANNE STREETST. ALBERT, Alberta T8N 3Z9 Canada",https://museeheritage.ca/
Musée Historique de Tracadie Inc.,"399-222 RUE DU COUVENTTRACADIE-SHEILA, New Brunswick E1X 1E1 Canada",http://www.musee-tracadie.com/index.php/fr/musee.html
Musée historique du Madawaska,"165 BOULEVARD HÉBERTEDMUNDSTON, New Brunswick E3V 2S8 Canada",https://www.umoncton.ca/umce-mhm/
Musée Honoré Mercier,"927, ROUTE 133SAINTE-ANNE-DE-SABREVOIS, Quebec J0J 2G0 Canada",https://tourismehautrichelieu.com/entreprise/musee-honore-mercier/
Musée Hôtel des Postes,"949, BOULEVARD DES BOIS-FRANCS SUDVICTORIAVILLE, Quebec G6P 5W1 Canada",https://museelaurier.com/musee-hotel-des-postes/
Musée Huron-Wendat,"15, PLACE DE LA RENCONTREWENDAKE, Quebec G0A 4V0 Canada",https://tourismewendake.ca/activite/musee-huron-wendat/
Musée Ilnu de Mashteuiatsh - Kakanauelitakanitshuap,"1787 RUE AMISHKMASHTEUIATSH, Quebec G0W 2H0 Canada",https://museeilnu.ca/en/
Musée international d'art naif,"61, RUE MERRY NORDMAGOG, Quebec J1X 2E7 Canada",https://www.artnaifmagog.com/fr
Musée Louis-Hémon,"700, ROUTE MARIA-CHAPDELAINEPERIBONKA, Quebec G0W 2G0 Canada",https://www.museelh.ca/
Musée maritime de Charlevoix,"305, RUE DE L'ÉGLISESAINT-JOSEPH-DE-LA-RIVE, Quebec G0A 3Y0 Canada",http://www.museemaritime.com/
Musée maritime du Québec,"55, CHEMIN DES PIONNIERS ESTL'ISLET, Quebec G0R 2B0 Canada",http://www.mmq.qc.ca/
Musée Marius-Barbeau,"139, RUE STE-CHRISTINE, BUREAU 200SAINT-JOSEPH-DE-BEAUCE, Quebec G0S 2V0 Canada",https://www.museemariusbarbeau.com/
Musée McCord Stewart,"690, RUE SHERBROOKE OUESTMONTRÉAL, Quebec H3A 1E9 Canada",https://www.musee-mccord.qc.ca/fr/
Musée minéralogique de l'Abitibi-Témiscamingue,"650 RUE DE LA PAIXMALARTIC, Quebec J0Y 1Z0 Canada",http://www.museemalartic.qc.ca/fr/index.cfm
Musée minéralogique et minier de Thetford Mines,"711 BOULEVARD FRONTENAC OUESTTHETFORD MINES, Quebec G6G 7Y8 Canada",https://museeminero.com/
Musée Namesokanjic,"527 RUE FRONTENAC, BUREAU 200LAC-MÉGANTIC, Quebec G6B 1H6 Canada",http://museu.ms/museum/details/14200/muse-namesokanjic
Musée National de la Photographie Desjardins,"400, RUE HÉRIOTDRUMMONDVILLE, Quebec J2C 1M2 Canada",https://museenationaldelaphotographie.com/
Musée national des beaux-arts du Québec,"179 GRANDE ALLÉE OUESTQUÉBEC, Quebec G1R 2H1 Canada",https://www.mnbaq.org/
Musée naval de Québec,"170 RUE DALHOUSIEQUÉBEC, Quebec G1K 8M7 Canada",https://www.musees.qc.ca/fr/musees/guide/musee-naval-de-quebec
Musée Pierre-Boucher,"858 RUE LAVIOLETTETROIS-RIVIÈRES, Quebec G9A 5S3 Canada",http://www.museepierreboucher.com/
Musée québécois de culture populaire,"200, RUE LAVIOLETTETROIS-RIVIÈRES, Quebec G9A 6L5 Canada",https://museepop.ca/
Musée québécois de l`agriculture et de l`alimentation,"100, 4E AVENUE PAINCHAUDLAPOCATIÈRE, Quebec G0R 1Z0 Canada",https://www.mqaa.ca/
Musée régional d’Argenteuil,"44, ROUTE DU LONG-SAULTST-ANDRÉ D'ARGENTEUIL, Quebec J0V 1X0 Canada",https://museeregionaldargenteuil.ca/
Musée régional de Kamouraska,"69, AVENUE MORELKAMOURASKA, Quebec G0L 1M0 Canada",https://museedekamouraska.com/
Musée régional de la Côte-Nord,"500, BOULEVARD LAURESEPT-ILES, Quebec G4R 1X7 Canada",http://museeregionalcotenord.ca/
Musée régional de Rimouski,"35 RUE SAINT-GERMAIN OUESTRIMOUSKI, Quebec G5L 4B4 Canada",https://museerimouski.qc.ca/
Musée régional de Vaudreuil-Soulanges,"431, AVENUE SAINT-CHARLESVAUDREUIL-DORION, Quebec J7V 2N3 Canada",http://www.mrvs.qc.ca/
Musée régionale Joseph Filion,"6, RUE BLAINVILLE ESTSAINTE-THÉRÈSE, Quebec J7E 1L6 Canada",http://shgmi.ca/musee-regional-joseph-filion/
